Case_Type,Cases,Country_Region,Date,iso3
mortality,0.0,Saudi Arabia,2020-02-05,SAU
mortality,0.0,Saudi Arabia,2020-02-06,SAU
mortality,0.0,Saudi Arabia,2020-02-07,SAU
mortality,0.0,Saudi Arabia,2020-02-08,SAU
mortality,0.0,Saudi Arabia,2020-02-09,SAU
mortality,0.0,Saudi Arabia,2020-02-10,SAU
mortality,0.0,Saudi Arabia,2020-02-11,SAU
mortality,0.0,Saudi Arabia,2020-02-12,SAU
mortality,0.0,Saudi Arabia,2020-02-13,SAU
mortality,0.0,Saudi Arabia,2020-02-14,SAU
mortality,0.0,Saudi Arabia,2020-02-15,SAU
mortality,0.0,Saudi Arabia,2020-02-16,SAU
mortality,0.0,Saudi Arabia,2020-02-17,SAU
mortality,0.0,Saudi Arabia,2020-02-18,SAU
mortality,0.0,Saudi Arabia,2020-02-19,SAU
mortality,0.0,Saudi Arabia,2020-02-20,SAU
mortality,0.0,Saudi Arabia,2020-02-21,SAU
mortality,0.0,Saudi Arabia,2020-02-22,SAU
mortality,0.0,Saudi Arabia,2020-02-23,SAU
mortality,0.0,Saudi Arabia,2020-02-24,SAU
mortality,0.0,Saudi Arabia,2020-02-25,SAU
mortality,0.0,Saudi Arabia,2020-02-26,SAU
mortality,0.0,Saudi Arabia,2020-02-27,SAU
mortality,0.0,Saudi Arabia,2020-02-28,SAU
mortality,0.0,Saudi Arabia,2020-02-29,SAU
mortality,0.0,Saudi Arabia,2020-03-01,SAU
mortality,0.0,Saudi Arabia,2020-03-02,SAU
mortality,0.0,Saudi Arabia,2020-03-03,SAU
mortality,0.0,Saudi Arabia,2020-03-04,SAU
mortality,0.0,Saudi Arabia,2020-03-05,SAU
mortality,0.0,Saudi Arabia,2020-03-06,SAU
mortality,0.0,Saudi Arabia,2020-03-07,SAU
mortality,0.0,Saudi Arabia,2020-03-08,SAU
mortality,0.0,Saudi Arabia,2020-03-09,SAU
mortality,0.0,Saudi Arabia,2020-03-10,SAU
mortality,0.0,Saudi Arabia,2020-03-11,SAU
mortality,0.0,Saudi Arabia,2020-03-12,SAU
mortality,0.0,Saudi Arabia,2020-03-13,SAU
mortality,0.0,Saudi Arabia,2020-03-14,SAU
mortality,0.0,Saudi Arabia,2020-03-15,SAU
mortality,0.0,Saudi Arabia,2020-03-16,SAU
mortality,0.0,Saudi Arabia,2020-03-17,SAU
mortality,0.0,Saudi Arabia,2020-03-18,SAU
mortality,0.0,Saudi Arabia,2020-03-19,SAU
mortality,0.0,Saudi Arabia,2020-03-20,SAU
mortality,0.0,Saudi Arabia,2020-03-21,SAU
mortality,0.0,Saudi Arabia,2020-03-22,SAU
mortality,0.0,Saudi Arabia,2020-03-23,SAU
mortality,0.001303780964797914,Saudi Arabia,2020-03-24,SAU
mortality,0.0022222222222222222,Saudi Arabia,2020-03-25,SAU
mortality,0.0029644268774703555,Saudi Arabia,2020-03-26,SAU
mortality,0.002717391304347826,Saudi Arabia,2020-03-27,SAU
mortality,0.0033250207813798837,Saudi Arabia,2020-03-28,SAU
mortality,0.006158583525789068,Saudi Arabia,2020-03-29,SAU
mortality,0.0055058499655884375,Saudi Arabia,2020-03-30,SAU
mortality,0.006397952655150352,Saudi Arabia,2020-03-31,SAU
mortality,0.009302325581395349,Saudi Arabia,2020-04-01,SAU
mortality,0.011140583554376658,Saudi Arabia,2020-04-02,SAU
mortality,0.012260912211868563,Saudi Arabia,2020-04-03,SAU
mortality,0.01330885727397889,Saudi Arabia,2020-04-04,SAU
mortality,0.014154870940882597,Saudi Arabia,2020-04-05,SAU
mortality,0.014587332053742802,Saudi Arabia,2020-04-06,SAU
mortality,0.014669051878354204,Saudi Arabia,2020-04-07,SAU
mortality,0.01398362892223738,Saudi Arabia,2020-04-08,SAU
mortality,0.013386066321874049,Saudi Arabia,2020-04-09,SAU
mortality,0.012873185428649686,Saudi Arabia,2020-04-10,SAU
mortality,0.012893627572526656,Saudi Arabia,2020-04-11,SAU
mortality,0.013222770058269833,Saudi Arabia,2020-04-12,SAU
mortality,0.0131738954195379,Saudi Arabia,2020-04-13,SAU
mortality,0.013596572918606817,Saudi Arabia,2020-04-14,SAU
mortality,0.013476629136813374,Saudi Arabia,2020-04-15,SAU
mortality,0.013009404388714733,Saudi Arabia,2020-04-16,SAU
mortality,0.012181461775413049,Saudi Arabia,2020-04-17,SAU
mortality,0.011119168479574571,Saudi Arabia,2020-04-18,SAU
mortality,0.010361033967101047,Saudi Arabia,2020-04-19,SAU
mortality,0.009824494467760396,Saudi Arabia,2020-04-20,SAU
mortality,0.009371507179090362,Saudi Arabia,2020-04-21,SAU
mortality,0.008925775133103664,Saudi Arabia,2020-04-22,SAU
mortality,0.008686288585786073,Saudi Arabia,2020-04-23,SAU
mortality,0.008409482187789696,Saudi Arabia,2020-04-24,SAU
mortality,0.008344070188355113,Saudi Arabia,2020-04-25,SAU
mortality,0.007932884373929916,Saudi Arabia,2020-04-26,SAU
mortality,0.007655095422890862,Saudi Arabia,2020-04-27,SAU
mortality,0.007570852218957015,Saudi Arabia,2020-04-28,SAU
mortality,0.0073357630128025415,Saudi Arabia,2020-04-29,SAU
mortality,0.0071199402276622865,Saudi Arabia,2020-04-30,SAU
mortality,0.007013321160310412,Saudi Arabia,2020-05-01,SAU
mortality,0.006913075925998664,Saudi Arabia,2020-05-02,SAU
mortality,0.0,Senegal,2020-01-22,SEN
mortality,0.0,Senegal,2020-01-23,SEN
mortality,0.0,Senegal,2020-01-24,SEN
mortality,0.0,Senegal,2020-01-25,SEN
mortality,0.0,Senegal,2020-01-26,SEN
mortality,0.0,Senegal,2020-01-27,SEN
mortality,0.0,Senegal,2020-01-28,SEN
mortality,0.0,Senegal,2020-01-29,SEN
mortality,0.0,Senegal,2020-01-30,SEN
mortality,0.0,Senegal,2020-01-31,SEN
mortality,0.0,Senegal,2020-02-01,SEN
mortality,0.0,Senegal,2020-02-02,SEN
mortality,0.0,Senegal,2020-02-03,SEN
mortality,0.0,Senegal,2020-02-04,SEN
mortality,0.0,Senegal,2020-02-05,SEN
mortality,0.0,Senegal,2020-02-06,SEN
mortality,0.0,Senegal,2020-02-07,SEN
mortality,0.0,Senegal,2020-02-08,SEN
mortality,0.0,Senegal,2020-02-09,SEN
mortality,0.0,Senegal,2020-02-10,SEN
mortality,0.0,Senegal,2020-02-11,SEN
mortality,0.0,Senegal,2020-02-12,SEN
mortality,0.0,Senegal,2020-02-13,SEN
mortality,0.0,Senegal,2020-02-14,SEN
mortality,0.0,Senegal,2020-02-15,SEN
mortality,0.0,Senegal,2020-02-16,SEN
mortality,0.0,Senegal,2020-02-17,SEN
mortality,0.0,Senegal,2020-02-18,SEN
mortality,0.0,Senegal,2020-02-19,SEN
mortality,0.0,Senegal,2020-02-20,SEN
mortality,0.0,Senegal,2020-02-21,SEN
mortality,0.0,Senegal,2020-02-22,SEN
mortality,0.0,Senegal,2020-02-23,SEN
mortality,0.0,Senegal,2020-02-24,SEN
mortality,0.0,Senegal,2020-02-25,SEN
mortality,0.0,Senegal,2020-02-26,SEN
mortality,0.0,Senegal,2020-02-27,SEN
mortality,0.0,Senegal,2020-02-28,SEN
mortality,0.0,Senegal,2020-02-29,SEN
mortality,0.0,Senegal,2020-03-01,SEN
mortality,0.0,Senegal,2020-03-02,SEN
mortality,0.0,Senegal,2020-03-03,SEN
mortality,0.0,Senegal,2020-03-04,SEN
mortality,0.0,Senegal,2020-03-05,SEN
mortality,0.0,Senegal,2020-03-06,SEN
mortality,0.0,Senegal,2020-03-07,SEN
mortality,0.0,Senegal,2020-03-08,SEN
mortality,0.0,Senegal,2020-03-09,SEN
mortality,0.0,Senegal,2020-03-10,SEN
mortality,0.0,Senegal,2020-03-11,SEN
mortality,0.0,Senegal,2020-03-12,SEN
mortality,0.0,Senegal,2020-03-13,SEN
mortality,0.0,Senegal,2020-03-14,SEN
mortality,0.0,Senegal,2020-03-15,SEN
mortality,0.0,Senegal,2020-03-16,SEN
mortality,0.0,Senegal,2020-03-17,SEN
mortality,0.0,Senegal,2020-03-18,SEN
mortality,0.0,Senegal,2020-03-19,SEN
mortality,0.0,Senegal,2020-03-20,SEN
mortality,0.0,Senegal,2020-03-21,SEN
mortality,0.0,Senegal,2020-03-22,SEN
mortality,0.0,Senegal,2020-03-23,SEN
mortality,0.0,Senegal,2020-03-24,SEN
mortality,0.0,Senegal,2020-03-25,SEN
mortality,0.0,Senegal,2020-03-26,SEN
mortality,0.0,Senegal,2020-03-27,SEN
mortality,0.0,Senegal,2020-03-28,SEN
mortality,0.0,Senegal,2020-03-29,SEN
mortality,0.0,Senegal,2020-03-30,SEN
mortality,0.0,Senegal,2020-03-31,SEN
mortality,0.005263157894736842,Senegal,2020-04-01,SEN
mortality,0.005128205128205128,Senegal,2020-04-02,SEN
mortality,0.004830917874396135,Senegal,2020-04-03,SEN
mortality,0.0091324200913242,Senegal,2020-04-04,SEN
mortality,0.009009009009009009,Senegal,2020-04-05,SEN
mortality,0.008849557522123894,Senegal,2020-04-06,SEN
mortality,0.008438818565400843,Senegal,2020-04-07,SEN
mortality,0.00819672131147541,Senegal,2020-04-08,SEN
mortality,0.008,Senegal,2020-04-09,SEN
mortality,0.007547169811320755,Senegal,2020-04-10,SEN
mortality,0.007194244604316547,Senegal,2020-04-11,SEN
mortality,0.007142857142857143,Senegal,2020-04-12,SEN
mortality,0.006872852233676976,Senegal,2020-04-13,SEN
mortality,0.006688963210702341,Senegal,2020-04-14,SEN
mortality,0.006369426751592357,Senegal,2020-04-15,SEN
mortality,0.005970149253731343,Senegal,2020-04-16,SEN
mortality,0.005847953216374269,Senegal,2020-04-17,SEN
mortality,0.008571428571428572,Senegal,2020-04-18,SEN
mortality,0.008174386920980926,Senegal,2020-04-19,SEN
mortality,0.013262599469496022,Senegal,2020-04-20,SEN
mortality,0.012135922330097087,Senegal,2020-04-21,SEN
mortality,0.013574660633484163,Senegal,2020-04-22,SEN
mortality,0.012526096033402923,Senegal,2020-04-23,SEN
mortality,0.012844036697247707,Senegal,2020-04-24,SEN
mortality,0.011400651465798045,Senegal,2020-04-25,SEN
mortality,0.013412816691505217,Senegal,2020-04-26,SEN
mortality,0.012228260869565218,Senegal,2020-04-27,SEN
mortality,0.010935601458080195,Senegal,2020-04-28,SEN
mortality,0.01020408163265306,Senegal,2020-04-29,SEN
mortality,0.00964630225080386,Senegal,2020-04-30,SEN
mortality,0.0087890625,Senegal,2020-05-01,SEN
mortality,0.008071748878923767,Senegal,2020-05-02,SEN
mortality,0.0,Serbia,2020-01-22,SRB
mortality,0.0,Serbia,2020-01-23,SRB
mortality,0.0,Serbia,2020-01-24,SRB
mortality,0.0,Serbia,2020-01-25,SRB
mortality,0.0,Serbia,2020-01-26,SRB
mortality,0.0,Serbia,2020-01-27,SRB
mortality,0.0,Serbia,2020-01-28,SRB
mortality,0.0,Serbia,2020-01-29,SRB
mortality,0.0,Serbia,2020-01-30,SRB
mortality,0.0,Serbia,2020-01-31,SRB
mortality,0.0,Serbia,2020-02-01,SRB
mortality,0.0,Serbia,2020-02-02,SRB
mortality,0.0,Serbia,2020-02-03,SRB
mortality,0.0,Serbia,2020-02-04,SRB
mortality,0.0,Serbia,2020-02-05,SRB
mortality,0.0,Serbia,2020-02-06,SRB
mortality,0.0,Serbia,2020-02-07,SRB
mortality,0.0,Serbia,2020-02-08,SRB
mortality,0.0,Serbia,2020-02-09,SRB
mortality,0.0,Serbia,2020-02-10,SRB
mortality,0.0,Serbia,2020-02-11,SRB
mortality,0.0,Serbia,2020-02-12,SRB
mortality,0.0,Serbia,2020-02-13,SRB
mortality,0.0,Serbia,2020-02-14,SRB
mortality,0.0,Serbia,2020-02-15,SRB
mortality,0.0,Serbia,2020-02-16,SRB
mortality,0.0,Serbia,2020-02-17,SRB
mortality,0.0,Serbia,2020-02-18,SRB
mortality,0.0,Serbia,2020-02-19,SRB
mortality,0.0,Serbia,2020-02-20,SRB
mortality,0.0,Serbia,2020-02-21,SRB
mortality,0.0,Serbia,2020-02-22,SRB
mortality,0.0,Serbia,2020-02-23,SRB
mortality,0.0,Serbia,2020-02-24,SRB
mortality,0.0,Serbia,2020-02-25,SRB
mortality,0.0,Serbia,2020-02-26,SRB
mortality,0.0,Serbia,2020-02-27,SRB
mortality,0.0,Serbia,2020-02-28,SRB
mortality,0.0,Serbia,2020-02-29,SRB
mortality,0.0,Serbia,2020-03-01,SRB
mortality,0.0,Serbia,2020-03-02,SRB
mortality,0.0,Serbia,2020-03-03,SRB
mortality,0.0,Serbia,2020-03-04,SRB
mortality,0.0,Serbia,2020-03-05,SRB
mortality,0.0,Serbia,2020-03-06,SRB
mortality,0.0,Serbia,2020-03-07,SRB
mortality,0.0,Serbia,2020-03-08,SRB
mortality,0.0,Serbia,2020-03-09,SRB
mortality,0.0,Serbia,2020-03-10,SRB
mortality,0.0,Serbia,2020-03-11,SRB
mortality,0.0,Serbia,2020-03-12,SRB
mortality,0.0,Serbia,2020-03-13,SRB
mortality,0.0,Serbia,2020-03-14,SRB
mortality,0.0,Serbia,2020-03-15,SRB
mortality,0.0,Serbia,2020-03-16,SRB
mortality,0.0,Serbia,2020-03-17,SRB
mortality,0.0,Serbia,2020-03-18,SRB
mortality,0.0,Serbia,2020-03-19,SRB
mortality,0.007407407407407408,Serbia,2020-03-20,SRB
mortality,0.005847953216374269,Serbia,2020-03-21,SRB
mortality,0.009009009009009009,Serbia,2020-03-22,SRB
mortality,0.012048192771084338,Serbia,2020-03-23,SRB
mortality,0.009900990099009901,Serbia,2020-03-24,SRB
mortality,0.010416666666666666,Serbia,2020-03-25,SRB
mortality,0.0026041666666666665,Serbia,2020-03-26,SRB
mortality,0.002188183807439825,Serbia,2020-03-27,SRB
mortality,0.015174506828528073,Serbia,2020-03-28,SRB
mortality,0.017543859649122806,Serbia,2020-03-29,SRB
mortality,0.02038216560509554,Serbia,2020-03-30,SRB
mortality,0.017777777777777778,Serbia,2020-03-31,SRB
mortality,0.026415094339622643,Serbia,2020-04-01,SRB
mortality,0.026473099914602904,Serbia,2020-04-02,SRB
mortality,0.026422764227642278,Serbia,2020-04-03,SRB
mortality,0.027093596059113302,Serbia,2020-04-04,SRB
mortality,0.026729559748427674,Serbia,2020-04-05,SRB
mortality,0.026363636363636363,Serbia,2020-04-06,SRB
mortality,0.024928483857785042,Serbia,2020-04-07,SRB
mortality,0.024381095273818456,Serbia,2020-04-08,SRB
mortality,0.023020579002441578,Serbia,2020-04-09,SRB
mortality,0.022866344605475042,Serbia,2020-04-10,SRB
mortality,0.021893491124260357,Serbia,2020-04-11,SRB
mortality,0.02203856749311295,Serbia,2020-04-12,SRB
mortality,0.02096694622594968,Serbia,2020-04-13,SRB
mortality,0.021052631578947368,Serbia,2020-04-14,SRB
mortality,0.020316027088036117,Serbia,2020-04-15,SRB
mortality,0.01936818352764197,Serbia,2020-04-16,SRB
mortality,0.019332161687170474,Serbia,2020-04-17,SRB
mortality,0.01951951951951952,Serbia,2020-04-18,SRB
mortality,0.019309908198797087,Serbia,2020-04-19,SRB
mortality,0.01885369532428356,Serbia,2020-04-20,SRB
mortality,0.018867924528301886,Serbia,2020-04-21,SRB
mortality,0.018756998880179173,Serbia,2020-04-22,SRB
mortality,0.01910390324354041,Serbia,2020-04-23,SRB
mortality,0.01924361886943739,Serbia,2020-04-24,SRB
mortality,0.01941123537729785,Serbia,2020-04-25,SRB
mortality,0.019398159661775678,Serbia,2020-04-26,SRB
mortality,0.019577039274924473,Serbia,2020-04-27,SRB
mortality,0.019771684123808402,Serbia,2020-04-28,SRB
mortality,0.019830353049060064,Serbia,2020-04-29,SRB
mortality,0.019869019869019868,Serbia,2020-04-30,SRB
mortality,0.019869019869019868,Serbia,2020-05-01,SRB
mortality,0.02018799401837214,Serbia,2020-05-02,SRB
mortality,0.0,Seychelles,2020-01-22,SYC
mortality,0.0,Seychelles,2020-01-23,SYC
mortality,0.0,Seychelles,2020-01-24,SYC
mortality,0.0,Seychelles,2020-01-25,SYC
mortality,0.0,Seychelles,2020-01-26,SYC
mortality,0.0,Seychelles,2020-01-27,SYC
mortality,0.0,Seychelles,2020-01-28,SYC
mortality,0.0,Seychelles,2020-01-29,SYC
mortality,0.0,Seychelles,2020-01-30,SYC
mortality,0.0,Seychelles,2020-01-31,SYC
mortality,0.0,Seychelles,2020-02-01,SYC
mortality,0.0,Seychelles,2020-02-02,SYC
mortality,0.0,Seychelles,2020-02-03,SYC
mortality,0.0,Seychelles,2020-02-04,SYC
mortality,0.0,Seychelles,2020-02-05,SYC
mortality,0.0,Seychelles,2020-02-06,SYC
mortality,0.0,Seychelles,2020-02-07,SYC
mortality,0.0,Seychelles,2020-02-08,SYC
mortality,0.0,Seychelles,2020-02-09,SYC
mortality,0.0,Seychelles,2020-02-10,SYC
mortality,0.0,Seychelles,2020-02-11,SYC
mortality,0.0,Seychelles,2020-02-12,SYC
mortality,0.0,Seychelles,2020-02-13,SYC
mortality,0.0,Seychelles,2020-02-14,SYC
mortality,0.0,Seychelles,2020-02-15,SYC
mortality,0.0,Seychelles,2020-02-16,SYC
mortality,0.0,Seychelles,2020-02-17,SYC
mortality,0.0,Seychelles,2020-02-18,SYC
mortality,0.0,Seychelles,2020-02-19,SYC
mortality,0.0,Seychelles,2020-02-20,SYC
mortality,0.0,Seychelles,2020-02-21,SYC
mortality,0.0,Seychelles,2020-02-22,SYC
mortality,0.0,Seychelles,2020-02-23,SYC
mortality,0.0,Seychelles,2020-02-24,SYC
mortality,0.0,Seychelles,2020-02-25,SYC
mortality,0.0,Seychelles,2020-02-26,SYC
mortality,0.0,Seychelles,2020-02-27,SYC
mortality,0.0,Seychelles,2020-02-28,SYC
mortality,0.0,Seychelles,2020-02-29,SYC
mortality,0.0,Seychelles,2020-03-01,SYC
mortality,0.0,Seychelles,2020-03-02,SYC
mortality,0.0,Seychelles,2020-03-03,SYC
mortality,0.0,Seychelles,2020-03-04,SYC
mortality,0.0,Seychelles,2020-03-05,SYC
mortality,0.0,Seychelles,2020-03-06,SYC
mortality,0.0,Seychelles,2020-03-07,SYC
mortality,0.0,Seychelles,2020-03-08,SYC
mortality,0.0,Seychelles,2020-03-09,SYC
mortality,0.0,Seychelles,2020-03-10,SYC
mortality,0.0,Seychelles,2020-03-11,SYC
mortality,0.0,Seychelles,2020-03-12,SYC
mortality,0.0,Seychelles,2020-03-13,SYC
mortality,0.0,Seychelles,2020-03-14,SYC
mortality,0.0,Seychelles,2020-03-15,SYC
mortality,0.0,Seychelles,2020-03-16,SYC
mortality,0.0,Seychelles,2020-03-17,SYC
mortality,0.0,Seychelles,2020-03-18,SYC
mortality,0.0,Seychelles,2020-03-19,SYC
mortality,0.0,Seychelles,2020-03-20,SYC
mortality,0.0,Seychelles,2020-03-21,SYC
mortality,0.0,Seychelles,2020-03-22,SYC
mortality,0.0,Seychelles,2020-03-23,SYC
mortality,0.0,Seychelles,2020-03-24,SYC
mortality,0.0,Seychelles,2020-03-25,SYC
mortality,0.0,Seychelles,2020-03-26,SYC
mortality,0.0,Seychelles,2020-03-27,SYC
mortality,0.0,Seychelles,2020-03-28,SYC
mortality,0.0,Seychelles,2020-03-29,SYC
mortality,0.0,Seychelles,2020-03-30,SYC
mortality,0.0,Seychelles,2020-03-31,SYC
mortality,0.0,Seychelles,2020-04-01,SYC
mortality,0.0,Seychelles,2020-04-02,SYC
mortality,0.0,Seychelles,2020-04-03,SYC
mortality,0.0,Seychelles,2020-04-04,SYC
mortality,0.0,Seychelles,2020-04-05,SYC
mortality,0.0,Seychelles,2020-04-06,SYC
mortality,0.0,Seychelles,2020-04-07,SYC
mortality,0.0,Seychelles,2020-04-08,SYC
mortality,0.0,Seychelles,2020-04-09,SYC
mortality,0.0,Seychelles,2020-04-10,SYC
mortality,0.0,Seychelles,2020-04-11,SYC
mortality,0.0,Seychelles,2020-04-12,SYC
mortality,0.0,Seychelles,2020-04-13,SYC
mortality,0.0,Seychelles,2020-04-14,SYC
mortality,0.0,Seychelles,2020-04-15,SYC
mortality,0.0,Seychelles,2020-04-16,SYC
mortality,0.0,Seychelles,2020-04-17,SYC
mortality,0.0,Seychelles,2020-04-18,SYC
mortality,0.0,Seychelles,2020-04-19,SYC
mortality,0.0,Seychelles,2020-04-20,SYC
mortality,0.0,Seychelles,2020-04-21,SYC
mortality,0.0,Seychelles,2020-04-22,SYC
mortality,0.0,Seychelles,2020-04-23,SYC
mortality,0.0,Seychelles,2020-04-24,SYC
mortality,0.0,Seychelles,2020-04-25,SYC
mortality,0.0,Seychelles,2020-04-26,SYC
mortality,0.0,Seychelles,2020-04-27,SYC
mortality,0.0,Seychelles,2020-04-28,SYC
mortality,0.0,Seychelles,2020-04-29,SYC
mortality,0.0,Seychelles,2020-04-30,SYC
mortality,0.0,Seychelles,2020-05-01,SYC
mortality,0.0,Seychelles,2020-05-02,SYC
mortality,0.0,Sierra Leone,2020-01-22,SLE
mortality,0.0,Sierra Leone,2020-01-23,SLE
mortality,0.0,Sierra Leone,2020-01-24,SLE
mortality,0.0,Sierra Leone,2020-01-25,SLE
mortality,0.0,Sierra Leone,2020-01-26,SLE
mortality,0.0,Sierra Leone,2020-01-27,SLE
mortality,0.0,Sierra Leone,2020-01-28,SLE
mortality,0.0,Sierra Leone,2020-01-29,SLE
mortality,0.0,Sierra Leone,2020-01-30,SLE
mortality,0.0,Sierra Leone,2020-01-31,SLE
mortality,0.0,Sierra Leone,2020-02-01,SLE
mortality,0.0,Sierra Leone,2020-02-02,SLE
mortality,0.0,Sierra Leone,2020-02-03,SLE
mortality,0.0,Sierra Leone,2020-02-04,SLE
mortality,0.0,Sierra Leone,2020-02-05,SLE
mortality,0.0,Sierra Leone,2020-02-06,SLE
mortality,0.0,Sierra Leone,2020-02-07,SLE
mortality,0.0,Sierra Leone,2020-02-08,SLE
mortality,0.0,Sierra Leone,2020-02-09,SLE
mortality,0.0,Sierra Leone,2020-02-10,SLE
mortality,0.0,Sierra Leone,2020-02-11,SLE
mortality,0.0,Sierra Leone,2020-02-12,SLE
mortality,0.0,Sierra Leone,2020-02-13,SLE
mortality,0.0,Sierra Leone,2020-02-14,SLE
mortality,0.0,Sierra Leone,2020-02-15,SLE
mortality,0.0,Sierra Leone,2020-02-16,SLE
mortality,0.0,Sierra Leone,2020-02-17,SLE
mortality,0.0,Sierra Leone,2020-02-18,SLE
mortality,0.0,Sierra Leone,2020-02-19,SLE
mortality,0.0,Sierra Leone,2020-02-20,SLE
mortality,0.0,Sierra Leone,2020-02-21,SLE
mortality,0.0,Sierra Leone,2020-02-22,SLE
mortality,0.0,Sierra Leone,2020-02-23,SLE
mortality,0.0,Sierra Leone,2020-02-24,SLE
mortality,0.0,Sierra Leone,2020-02-25,SLE
mortality,0.0,Sierra Leone,2020-02-26,SLE
mortality,0.0,Sierra Leone,2020-02-27,SLE
mortality,0.0,Sierra Leone,2020-02-28,SLE
mortality,0.0,Sierra Leone,2020-02-29,SLE
mortality,0.0,Sierra Leone,2020-03-01,SLE
mortality,0.0,Sierra Leone,2020-03-02,SLE
mortality,0.0,Sierra Leone,2020-03-03,SLE
mortality,0.0,Sierra Leone,2020-03-04,SLE
mortality,0.0,Sierra Leone,2020-03-05,SLE
mortality,0.0,Sierra Leone,2020-03-06,SLE
mortality,0.0,Sierra Leone,2020-03-07,SLE
mortality,0.0,Sierra Leone,2020-03-08,SLE
mortality,0.0,Sierra Leone,2020-03-09,SLE
mortality,0.0,Sierra Leone,2020-03-10,SLE
mortality,0.0,Sierra Leone,2020-03-11,SLE
mortality,0.0,Sierra Leone,2020-03-12,SLE
mortality,0.0,Sierra Leone,2020-03-13,SLE
mortality,0.0,Sierra Leone,2020-03-14,SLE
mortality,0.0,Sierra Leone,2020-03-15,SLE
mortality,0.0,Sierra Leone,2020-03-16,SLE
mortality,0.0,Sierra Leone,2020-03-17,SLE
mortality,0.0,Sierra Leone,2020-03-18,SLE
mortality,0.0,Sierra Leone,2020-03-19,SLE
mortality,0.0,Sierra Leone,2020-03-20,SLE
mortality,0.0,Sierra Leone,2020-03-21,SLE
mortality,0.0,Sierra Leone,2020-03-22,SLE
mortality,0.0,Sierra Leone,2020-03-23,SLE
mortality,0.0,Sierra Leone,2020-03-24,SLE
mortality,0.0,Sierra Leone,2020-03-25,SLE
mortality,0.0,Sierra Leone,2020-03-26,SLE
mortality,0.0,Sierra Leone,2020-03-27,SLE
mortality,0.0,Sierra Leone,2020-03-28,SLE
mortality,0.0,Sierra Leone,2020-03-29,SLE
mortality,0.0,Sierra Leone,2020-03-30,SLE
mortality,0.0,Sierra Leone,2020-03-31,SLE
mortality,0.0,Sierra Leone,2020-04-01,SLE
mortality,0.0,Sierra Leone,2020-04-02,SLE
mortality,0.0,Sierra Leone,2020-04-03,SLE
mortality,0.0,Sierra Leone,2020-04-04,SLE
mortality,0.0,Sierra Leone,2020-04-05,SLE
mortality,0.0,Sierra Leone,2020-04-06,SLE
mortality,0.0,Sierra Leone,2020-04-07,SLE
mortality,0.0,Sierra Leone,2020-04-08,SLE
mortality,0.0,Sierra Leone,2020-04-09,SLE
mortality,0.0,Sierra Leone,2020-04-10,SLE
mortality,0.0,Sierra Leone,2020-04-11,SLE
mortality,0.0,Sierra Leone,2020-04-12,SLE
mortality,0.0,Sierra Leone,2020-04-13,SLE
mortality,0.0,Sierra Leone,2020-04-14,SLE
mortality,0.0,Sierra Leone,2020-04-15,SLE
mortality,0.0,Sierra Leone,2020-04-16,SLE
mortality,0.0,Sierra Leone,2020-04-17,SLE
mortality,0.0,Sierra Leone,2020-04-18,SLE
mortality,0.0,Sierra Leone,2020-04-19,SLE
mortality,0.0,Sierra Leone,2020-04-20,SLE
mortality,0.0,Sierra Leone,2020-04-21,SLE
mortality,0.0,Sierra Leone,2020-04-22,SLE
mortality,0.015625,Sierra Leone,2020-04-23,SLE
mortality,0.024390243902439025,Sierra Leone,2020-04-24,SLE
mortality,0.024390243902439025,Sierra Leone,2020-04-25,SLE
mortality,0.043010752688172046,Sierra Leone,2020-04-26,SLE
mortality,0.043010752688172046,Sierra Leone,2020-04-27,SLE
mortality,0.038461538461538464,Sierra Leone,2020-04-28,SLE
mortality,0.038461538461538464,Sierra Leone,2020-04-29,SLE
mortality,0.056451612903225805,Sierra Leone,2020-04-30,SLE
mortality,0.051470588235294115,Sierra Leone,2020-05-01,SLE
mortality,0.05161290322580645,Sierra Leone,2020-05-02,SLE
mortality,0.0,Singapore,2020-01-22,SGP
mortality,0.0,Singapore,2020-01-23,SGP
mortality,0.0,Singapore,2020-01-24,SGP
mortality,0.0,Singapore,2020-01-25,SGP
mortality,0.0,Singapore,2020-01-26,SGP
mortality,0.0,Singapore,2020-01-27,SGP
mortality,0.0,Singapore,2020-01-28,SGP
mortality,0.0,Singapore,2020-01-29,SGP
mortality,0.0,Singapore,2020-01-30,SGP
mortality,0.0,Singapore,2020-01-31,SGP
mortality,0.0,Singapore,2020-02-01,SGP
mortality,0.0,Singapore,2020-02-02,SGP
mortality,0.0,Singapore,2020-02-03,SGP
mortality,0.0,Singapore,2020-02-04,SGP
mortality,0.0,Singapore,2020-02-05,SGP
mortality,0.0,Singapore,2020-02-06,SGP
mortality,0.0,Singapore,2020-02-07,SGP
mortality,0.0,Singapore,2020-02-08,SGP
mortality,0.0,Singapore,2020-02-09,SGP
mortality,0.0,Singapore,2020-02-10,SGP
mortality,0.0,Singapore,2020-02-11,SGP
mortality,0.0,Singapore,2020-02-12,SGP
mortality,0.0,Singapore,2020-02-13,SGP
mortality,0.0,Singapore,2020-02-14,SGP
mortality,0.0,Singapore,2020-02-15,SGP
mortality,0.0,Singapore,2020-02-16,SGP
mortality,0.0,Singapore,2020-02-17,SGP
mortality,0.0,Singapore,2020-02-18,SGP
